id,(Intercept),GroupDiabetes
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Hominisplanchenecus_A,0.44392540010643455,0.17581915953631289
d__Bacteria;p__Bacillota_B_370539;c__Peptococcia_369891;o__Peptococcales_369891;f__Peptococcaceae_369362;g__Peptococcus,0.07897800698806214,0.004779646236917056
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Staphylococcales;f__Salinicoccaceae;g__Jeotgalicoccus_A_310962,0.20676711963652214,0.02927757275425738
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Coprobacillaceae;__,0.5631545129738833,0.6009778939859552
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Staphylococcales;f__Staphylococcaceae;g__Mammaliicoccus_319276,0.07249539258806895,0.2615774230489152
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__C-19,0.0020573803432382604,0.5587134063576853
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Petralouisia,0.03162444837645494,0.6315005110011798
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__TANB77;f__CAG-508;g__CAG-793,0.5946861175022121,0.005612787332826911
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Ruminococcaceae;g__Paludihabitans,0.35967228272015944,4.814314209820303e-4
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Ruminococcaceae;g__Soleaferrea,0.8887361267768181,0.28734179359403694
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Acholeplasmatales;f__Anaeroplasmataceae;g__Pelethenecus,0.48133044631428146,0.36953728727455926
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Oscillospiraceae_88309;g__UBA2658,0.9239124304239908,0.2244071008645731
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Peptostreptococcales;f__Anaerovoracaceae;g__Hominibacterium,0.35753244790886574,0.02773736236782435
d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Adlercreutzia_A_404257,0.9642544590524288,0.7582380150689274
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Christensenellales;f__UBA1242;g__,0.8790581266163535,0.28808617642568707
